Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.4149,chr12;chr12,1952568;1954469,1954007;1954624,+;+,1596,4342,4289,4186,3669,3036,106,630,106,3036
GENE.415,chr2,643106,644317,-,1212,0,3,27,0,41,0,136,0,41
GENE.4150,chr12,1955124,1956038,-,915,0,2,2,0,42,0,25,0,42
GENE.4151,chr12,1959612,1962341,+,2730,0,1,2,0,103,0,49,0,103
GENE.4152,chr12,1962774,1964258,-,1485,0,2,1,0,48,0,18,0,48
GENE.4153,chr12,1964862,1966025,-,1164,2638,2616,2619,2478,2270,110,537,110,2270
GENE.4154,chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12,1968163;1968465;1968714;1969074;1969244;1969527;1969842;1970101,1968243;1968573;1968882;1969129;1969297;1969731;1969966;1971074,+;+;+;+;+;+;+;+,1773,3612,3601,3587,3520,3285,250,1157,250,3283
GENE.4155,chr12,1972438,1973076,+,639,760,759,758,766,711,79,305,79,711
GENE.4156,chr12,1973584,1974246,+,663,514,515,514,528,475,51,171,51,475
GENE.4157,chr12,1975172,1976437,+,1266,0,5,27,0,46,0,55,0,42
GENE.4158,chr12,1977865,1978938,+,1074,2714,2704,2676,2478,2371,159,660,159,2371
GENE.4159,chr12,1979786,1980199,-,414,0,0,0,0,17,0,6,0,17
GENE.416,chr2;chr2,645929;646115,645980;650085,+;+,4023,11812,11745,11684,10750,10446,735,3038,735,10446
GENE.4160,chr12,1981906,1982763,+,858,70,71,71,66,82,5,57,5,82
GENE.4161,chr12,1983480,1984349,-,870,3842,3836,3821,3864,3512,309,1182,309,3512
GENE.4162,chr12;chr12;chr12,1988237;1990413;1990700,1990315;1990528;1990745,+;+;+,2241,176,176,177,176,216,13,100,13,216
GENE.4163,chr12,1994775,2000744,+,5970,0,53,105,0,183,0,589,0,176
GENE.4164,chr12,2001987,2002271,+,285,0,0,3,0,4,0,0,0,4
GENE.4165,chr12,2002723,2004030,-,1308,0,3,14,0,40,0,5,0,40
GENE.4166,chr12,2005175,2007193,-,2019,1374,1366,1358,1286,1166,116,390,116,1166
GENE.4167,chr12;chr12;chr12,2008194;2008482;2009628,2008259;2009513;2009708,+;+;+,1179,0,16,1,0,33,0,6,0,33
GENE.4168,chr12;chr12,2010428;2011017,2010885;2011101,+;+,543,283,284,283,279,308,19,134,19,308
GENE.4169,chr12,2012643,2015726,+,3084,1730,1720,1661,1504,1320,78,935,78,1305
GENE.417,chr2,650663,653362,-,2700,0,7,14,0,76,1,52,1,75
GENE.4170,chr12,2016325,2016756,-,432,0,0,1,0,11,0,3,0,11
GENE.4171,chr12;chr12;chr12;chr12;chr12,2017364;2017625;2017817;2018019;2018257,2017405;2017657;2017915;2018111;2018469,-;-;-;-;-,480,745,741,737,716,689,65,207,65,689
GENE.4172,chr12;chr12;chr12,2018995;2019334;2021720,2019029;2021557;2022007,-;-;-,2547,0,2,14,0,102,5,49,5,101
GENE.4173,chr12,2023455,2026181,-,2727,0,27,67,0,107,0,307,0,90
GENE.4174,chr12;chr12;chr12;chr12,2030910;2031235;2031452;2031703,2031061;2031351;2031528;2039852,-;-;-;-,8496,30133,29846,29466,28001,24716,2142,8894,2142,24645
GENE.4175,chr12,2041293,2043212,-,1920,31492,31466,30962,32150,28435,2078,7369,2073,28314
GENE.4176,chr12,2044120,2044626,+,507,0,2,1,0,18,0,31,0,17
GENE.4177,chr12,2045070,2054429,-,9360,22300,22191,21951,20116,19250,1299,5716,1299,19185
GENE.4178,chr12;chr12;chr12;chr12;chr12;chr12,2059108;2061741;2062038;2062364;2062704;2062967,2061337;2061940;2062185;2062475;2062872;2063227,+;+;+;+;+;+,3120,6258,6218,6114,5754,5331,303,1690,303,5328
GENE.4179,chr12;chr12,2064987;2065150,2064989;2066040,+;+,894,2522,2505,2496,2444,2467,272,832,272,2467
GENE.418,chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2,654918;655082;655282;655548;655658;655860;656056;656377;656634;656781,654966;655172;655369;655583;655750;655921;656190;656486;656692;656840,-;-;-;-;-;-;-;-;-;-,783,2089,2085,2088,2137,1919,301,902,301,1919
GENE.4180,chr12,2067400,2069370,+,1971,5100,5074,5020,4738,4484,184,969,184,4484
GENE.4181,chr12;chr12;chr12;chr12;chr12;chr12,2070094;2070245;2070477;2070684;2070835;2070979,2070162;2070372;2070552;2070755;2070868;2071073,+;+;+;+;+;+,474,507,506,499,495,444,42,155,42,444
GENE.4182,chr12,2071602,2073641,-,2040,1468,1460,1456,1354,1346,99,522,99,1339
GENE.4183,chr12;chr12,2075792;2076122,2075929;2076517,+;+,534,0,0,1,0,13,0,0,0,13
GENE.4184,chr12;chr12,2077718;2078131,2077904;2082887,+;+,4944,14662,14604,14529,13284,12634,903,4097,903,12631
GENE.4185,chr12,2083353,2084318,-,966,0,0,3,0,28,0,26,0,28
GENE.4186,chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12,2085370;2085553;2085795;2085978;2086312;2086479;2086660;2086892,2085426;2085622;2085833;2086060;2086371;2086560;2086761;2086959,-;-;-;-;-;-;-;-,561,27,26,27,25,47,2,12,2,47
GENE.4187,chr12;chr12;chr12,2089484;2089872;2090077,2089697;2089918;2090220,+;+;+,405,0,0,0,0,11,0,0,0,11
GENE.4188,chr12;chr12;chr12,2092087;2092263;2092549,2092120;2092354;2094231,+;+;+,1809,6792,6721,6659,5824,5164,253,1431,253,5164
GENE.4189,chr12;chr12;chr12;chr12;chr12;chr12;chr12,2095062;2095234;2095467;2095710;2095964;2096205;2096456,2095139;2095343;2095575;2095800;2096072;2096287;2096508,-;-;-;-;-;-;-,633,1222,1188,1150,892,749,31,239,31,749
GENE.419,chr2,658636,664629,+,5994,23102,25629,24434,30612,24222,1414,6114,1414,24161
GENE.4190,chr12,2097436,2098845,-,1410,0,0,5,0,29,0,0,0,29
GENE.4191,chr12,2099852,2101969,+,2118,10622,10563,10504,9964,8865,347,2368,347,8865
GENE.4192,chr12,2103117,2105255,+,2139,1820,1808,1792,1744,1553,112,513,112,1551
GENE.4193,chr12;chr12;chr12,2106216;2106404;2108096,2106242;2107858;2108293,-;-;-,1680,2671,2667,2647,2633,2498,101,729,101,2498
GENE.4194,chr12,2108960,2110927,-,1968,0,13,16,0,57,0,83,0,54
GENE.4195,chr12,2112878,2112950,+,73,0,0,0,0,2,0,0,0,2
GENE.4196,chr12,2113730,2113801,-,72,0,0,0,0,0,0,0,0,0
GENE.4197,chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12,2114628;2119036;2120487;2120877;2121431;2121693;2121963;2122364,2118827;2120280;2120734;2121278;2121556;2121827;2122130;2122487,-;-;-;-;-;-;-;-,6648,0,1,28,0,188,0,121,0,186
GENE.4198,chr12,2125435,2126571,+,1137,1252,1245,1237,1204,1278,122,445,122,1278
GENE.4199,chr12;chr12,2128400;2128568,2128438;2128786,-;-,258,0,0,0,0,6,0,1,0,6
GENE.42,chrX,1891,1969,-,79,0,0,0,0,2,0,0,0,2
GENE.420,chr2,664984,668532,-,3549,2404,2396,2364,2336,2044,113,622,113,2044
GENE.4200,chr12;chr12;chr12;chr12,2136053;2136261;2137552;2138284,2136110;2137550;2138282;2144874,+;+;+;+,8670,0,11,15,0,206,0,196,0,205
GENE.4201,chr12;chr12,2145266;2146425,2146258;2146616,-;-,1185,0,1,1,0,33,0,51,0,33
GENE.4202,chr12,2150554,2151915,+,1362,1116,1114,1111,1056,998,46,285,46,998
GENE.4203,chr12;chr12,2154618;2154964,2154809;2156124,+;+,1353,0,0,0,0,42,0,0,0,42
GENE.4204,chr12;chr12,2159573;2159864,2159701;2161615,+;+,1881,0,1,1,0,36,0,17,0,36
GENE.4205,chr12;chr12,2162707;2163080,2162982;2163145,-;-,342,0,0,0,0,2,0,3,0,2
GENE.4206,chr12;chr12,2168181;2168413,2168243;2169759,+;+,1410,10464,10424,10324,9630,9047,239,2472,239,9047
GENE.4207,chr12;chr12,2171342;2171621,2171479;2172349,+;+,867,0,2,13,0,11,0,1,0,11
GENE.4208,chr12;chr12,2173799;2174245,2174140;2174322,-;-,420,0,0,0,0,23,0,2,0,23
GENE.4209,chr12;chr12;chr12,2175329;2175552;2175751,2175412;2175748;2176087,+;+;+,618,224,275,222,332,296,42,75,42,296
GENE.421,chr2;chr2,668985;669221,669047;669841,-;-,684,376,372,367,320,258,12,78,12,258
GENE.4210,chr12,2180419,2182869,+,2451,0,2,0,0,68,0,44,0,68
GENE.4211,chr12;chr12,2183464;2184100,2184027;2184168,-;-,633,262,245,203,254,236,8,78,8,236
GENE.4212,chr12;chr12,2188760;2189378,2189375;2189613,+;+,852,0,0,0,0,21,0,11,0,21
GENE.4213,chr12;chr12,2190483;2191693,2191532;2191770,-;-,1128,0,3,1,0,31,0,1,0,31
GENE.4214,chr12;chr12,2196157;2196400,2196288;2197122,+;+,855,342,628,372,564,504,15,34,15,504
GENE.4215,chr12;chr12;chr12,2198926;2199150;2199556,2199057;2199554;2199846,+;+;+,828,2178,2405,2075,2524,2118,165,435,165,2118
GENE.4216,chr12;chr12,2201495;2201703,2201551;2202686,+;+,1041,0,21,22,242,43,15,78,15,42
GENE.4217,chr12;chr12,2204724;2204896,2204792;2205714,+;+,888,406,424,410,368,410,41,127,33,375
GENE.4218,chr12;chr12,2207830;2208114,2207883;2209115,+;+,1056,0,41,33,39,60,28,120,28,60
GENE.4219,chr12;chr12,2211543;2211715,2211611;2212554,+;+,909,1860,2147,1819,1676,1770,49,252,27,1642
GENE.422,chr2,670413,674558,+,4146,5520,5487,5442,5118,4435,169,1398,169,4426
GENE.4220,chr12;chr12,2214671;2214949,2214739;2216019,+;+,1140,0,3,2,0,16,0,4,0,15
GENE.4221,chr12;chr12,2218452;2218667,2218505;2219533,+;+,921,2024,2016,1994,1796,1791,134,447,134,1791
GENE.4222,chr12;chr12,2221835;2222009,2221903;2222848,+;+,909,1158,1652,1555,1534,1752,124,311,108,1624
GENE.4223,chr12;chr12,2224997;2226148,2225923;2226201,-;-,981,1954,1953,1920,1666,1590,139,564,139,1590
GENE.4224,chr12;chr12,2228632;2229687,2229531;2229740,-;-,954,0,1,2,2,20,0,5,0,20
GENE.4225,chr12,2232691,2232903,+,213,0,0,0,0,5,0,0,0,5
GENE.4226,chr12;chr12,2234600;2234827,2234671;2235792,+;+,1038,292,300,297,284,291,36,160,36,291
GENE.4227,chr12;chr12,2238210;2238419,2238263;2239417,+;+,1053,537,559,506,475,458,5,90,5,455
GENE.4228,chr12;chr12,2241271;2243488,2242602;2248962,-;-,6807,0,34,26,24,143,28,69,28,138
GENE.4229,chr13;chr13,21364;27474,26538;28787,+;+,6489,18173,21279,17116,19215,18259,1260,2822,1260,18258
GENE.423,chr2,675431,677599,+,2169,4526,4502,4481,4328,4151,338,1337,338,4151
GENE.4230,chr13;chr13,30605;31828,31597;31881,-;-,1047,789,799,798,756,816,98,350,98,816
GENE.4231,chr13;chr13,33959;35899,35155;44742,-;-,10041,73372,72991,72044,67364,62974,4295,18223,4295,62968
GENE.4232,chr13;chr13,47583;47792,47636;48769,+;+,1032,3006,3401,3164,3333,2744,311,990,311,2741
GENE.4233,chr13;chr13,50662;50916,50715;51857,+;+,996,2827,2798,2804,2748,2812,318,992,318,2809
GENE.4234,chr13;chr13,54067;55188,55032;55259,-;-,1038,0,0,1,0,36,1,173,1,35
GENE.4235,chr13;chr13,57109;58369,58164;58422,-;-,1110,0,2,10,0,37,0,21,0,36
GENE.4236,chr13;chr13;chr13,60097;60504;60754,60407;60634;61172,-;-;-,861,62,1367,1195,1472,1539,205,47,205,1539
GENE.4237,chr13;chr13,62515;63479,63372;63547,-;-,927,786,773,764,616,583,16,176,16,583
GENE.4238,chr13;chr13,65548;66760,66600;66816,-;-,1110,794,1833,1215,2244,1677,50,105,50,1673
GENE.4239,chr13;chr13,68484;69280,69185;69411,-;-,834,1110,2099,1388,2502,1830,103,58,103,1830
GENE.424,chr2;chr2,678487;679042,678756;683703,+;+,4932,0,14,17,0,128,0,36,0,128
GENE.4240,chr13;chr13,73099;74225,74043;74413,-;-,1134,2175,2478,2357,5132,2974,200,731,200,2968
GENE.4241,chr13;chr13;chr13,78614;79167;79441,79165;79328;79470,-;-;-,744,0,3,2,0,15,0,18,0,15
GENE.4242,chr13;chr13,82718;82948,82792;84018,+;+,1146,950,934,907,846,832,61,220,61,832
GENE.4243,chr13;chr13,85563;86436,86300;86624,-;-,927,1711,1708,1676,1520,1517,89,446,89,1517
GENE.4244,chr13;chr13;chr13;chr13,89319;89525;89737;89956,89392;89607;89815;93352,-;-;-;-,3633,1028,1028,1026,952,1035,64,324,64,1035
GENE.4245,chr13;chr13,99548;99853,99616;100521,+;+,738,874,873,863,844,787,29,249,29,787
GENE.4246,chr13;chr13,102842;106985,106849;109471,+;+,6495,0,2,5,0,203,0,149,0,203
GENE.4247,chr13;chr13,109695;110185,109976;110268,-;-,366,48,47,47,51,76,5,18,5,76
GENE.4248,chr13;chr13,112792;113609,113523;113815,-;-,939,0,5,47,0,51,0,2,0,51
GENE.4249,chr13,121636,122289,-,654,0,0,0,0,27,0,0,0,27
GENE.425,chr2,686485,688545,+,2061,776,804,797,738,760,36,290,36,759
GENE.4250,chr13,123726,124415,-,690,774,758,739,634,562,32,158,32,562
GENE.4251,chr13;chr13,126611;127036,126873;127141,-;-,369,5,5,7,3,13,0,11,0,13
GENE.4252,chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13,129717;129854;130030;130228;130414;130556;130689;130887;131011,129758;129899;130106;130290;130473;130584;130782;130891;131086,-;-;-;-;-;-;-;-;-,492,249,249,249,249,267,17,98,17,267
GENE.4253,chr13;chr13;chr13;chr13,131849;135444;136039;138618,135332;135924;138328;140594,-;-;-;-,8232,40072,39697,39277,35700,33569,2498,10556,2498,33562
GENE.4254,chr13,142860,144095,-,1236,818,818,809,666,684,43,403,43,683
GENE.4255,chr13;chr13;chr13,145174;149499;150069,149318;149924;150198,+;+;+,4701,0,8,17,0,190,1,382,1,190
GENE.4256,chr13;chr13,150783;151217,150948;151635,-;-,585,55,56,54,49,51,2,8,2,51
GENE.4257,chr13,154992,157394,+,2403,0,2,9,0,84,1,12,1,83
GENE.4258,chr13;chr13;chr13,158144;158370;158596,158205;158478;158778,+;+;+,354,26,26,26,28,32,7,14,7,32
GENE.4259,chr13;chr13,159024;159414,159190;159915,+;+,669,104,104,104,90,114,2,28,2,114
GENE.426,chr2;chr2;chr2;chr2;chr2;chr2;chr2,690311;690474;690716;690961;691295;691682;692805,690346;690513;690837;691020;691489;692401;695783,+;+;+;+;+;+;+,4152,1513,1505,1498,1406,1368,85,419,85,1366
GENE.4260,chr13;chr13;chr13;chr13;chr13,160488;160905;161149;161357;161630,160775;160989;161256;161471;161660,-;-;-;-;-,627,941,940,935,961,934,101,304,101,934
GENE.4261,chr13;chr13;chr13;chr13,160488;160905;161357;161630,160775;160989;161471;161660,-;-;-;-,519,929,923,912,944,890,99,300,99,890
GENE.4262,chr13,162917,163879,+,963,0,0,3,0,37,0,1,0,37
GENE.4263,chr13,165013,168081,-,3069,2910,2904,2839,2648,2487,184,955,184,2471
GENE.4264,chr13;chr13,169874;170183,170029;175789,-;-,5763,52670,52222,51725,47758,42942,2731,12966,2731,42882
GENE.4265,chr13;chr13,178783;179237,179049;179353,+;+,384,0,0,2,0,16,0,11,0,16
GENE.4266,chr13;chr13;chr13;chr13;chr13;chr13,180549;180727;180990;181249;181422;181711,180582;180833;181026;181314;181508;184517,+;+;+;+;+;+,3138,7947,7846,7799,7511,6312,407,2101,407,6310
GENE.4267,chr13,184845,212660,-,27816,75904,75431,74566,69950,64263,4570,20459,4569,64194
GENE.4268,chr13;chr13;chr13;chr13;chr13,215291;215493;215671;215983;216240,215383;215588;215858;216125;216331,+;+;+;+;+,612,0,0,2,0,28,0,17,0,28
GENE.4269,chr13;chr13;chr13;chr13,216652;216868;217061;217204,216758;216955;217114;220029,-;-;-;-,3075,0,5,26,0,137,1,168,1,137
GENE.427,chr2;chr2;chr2;chr2;chr2;chr2;chr2,690311;690474;690716;690961;691295;691682;692805,690346;690513;690837;691020;691471;692401;695783,+;+;+;+;+;+;+,4134,1513,1505,1498,1406,1368,85,419,85,1366
GENE.4270,chr13;chr13,221816;224524,224357;224720,-;-,2739,0,4,10,0,149,1,15,1,149
GENE.4271,chr13;chr13,226669;227021,226805;228290,-;-,1407,7898,7835,7715,7846,6254,457,2269,457,6254
GENE.4272,chr13;chr13;chr13,226669;227021;228846,226805;228262;228873,-;-;-,1407,7899,7836,7716,7847,6254,458,2270,458,6254
GENE.4273,chr13,231083,231724,+,642,1566,1561,1557,1724,1300,117,499,117,1300
GENE.4274,chr13;chr13,232493;232813,232699;234447,-;-,1842,6053,6046,6039,6053,5922,645,1909,645,5922
GENE.4275,chr13,235800,236435,-,636,1206,1204,1199,1214,1248,54,290,54,1248
GENE.4276,chr13,237361,241233,+,3873,5492,5486,5500,5256,5075,354,2394,354,5058
GENE.4277,chr13;chr13;chr13;chr13;chr13;chr13,241657;242002;242257;242631;242870;243149,241872;242181;242459;242727;242954;243192,+;+;+;+;+;+,825,500,504,499,460,455,25,169,25,455
GENE.4278,chr13,243655,243772,-,118,0,0,0,0,4,0,0,0,4
GENE.4279,chr13;chr13;chr13;chr13,245199;245526;245777;246125,245269;245612;245948;246175,+;+;+;+,381,36,34,36,33,49,5,12,5,47
GENE.428,chr2,696193,699561,-,3369,0,1,13,0,82,0,2,0,82
GENE.4280,chr13,247312,251751,+,4440,17138,17024,16814,15116,14683,881,4000,881,14678
GENE.4281,chr13,252526,253788,-,1263,912,912,922,882,946,89,375,89,946
GENE.4282,chr13,255130,256116,+,987,0,0,8,0,51,1,0,1,51
GENE.4283,chr13;chr13,256430;256773,256597;267182,-;-,10578,85644,84862,83819,75072,68684,5021,22880,5021,68672
GENE.4284,chr13;chr13,268785;269183,269059;270737,-;-,1830,10244,10198,10159,9512,8760,811,2891,811,8760
GENE.4285,chr13,271411,273726,+,2316,0,4,15,0,89,0,68,0,89
GENE.4286,chr13;chr13,274073;274416,274280;275200,-;-,993,399,401,400,406,416,24,137,24,416
GENE.4287,chr13,277139,277729,+,591,10,11,15,10,41,0,1,0,40
GENE.4288,chr13,278294,279133,+,840,1092,1085,1093,1096,1046,126,434,126,1046
GENE.4289,chr13;chr13,279990;281113,280828;281701,-;-,1428,2148,2150,2164,2038,2026,112,623,112,2026
GENE.429,chr2,701245,702894,+,1650,2910,2911,2844,2520,2311,122,728,122,2311
GENE.4290,chr13,283475,287500,+,4026,0,8,18,0,163,0,200,0,154
GENE.4291,chr13,288163,288561,+,399,0,0,1,0,14,0,0,0,14
GENE.4292,chr13,289564,291000,-,1437,262,265,265,254,270,23,140,23,269
GENE.4293,chr13;chr13;chr13;chr13;chr13;chr13;chr13,293442;293750;295484;295859;296036;296335;296530,293651;295393;295697;295920;296139;296425;296607,+;+;+;+;+;+;+,2403,0,1,5,0,92,0,88,0,92
GENE.4294,chr13,297178,298359,-,1182,4962,4925,4803,3988,3515,192,896,192,3515
GENE.4295,chr13,300988,313929,+,12942,0,28,53,0,504,0,696,0,498
GENE.4296,chr13;chr13;chr13,315042;315634;316722,315453;316526;316784,-;-;-,1368,1535,1515,1475,1261,1082,70,354,70,1082
GENE.4297,chr13;chr13;chr13;chr13,318332;318462;318655;318830,318386;318524;318710;319735,-;-;-;-,1080,0,2,9,0,56,0,28,0,55
GENE.4298,chr13,320815,322017,-,1203,258,256,258,234,267,9,61,9,267
GENE.4299,chr13;chr13,323472;324974,324762;325032,+;+,1350,344,343,349,324,342,22,101,22,342
GENE.43,chrX,1977,2048,-,72,0,0,0,0,1,0,0,0,1
GENE.430,chr2;chr2;chr2;chr2,703090;703291;704045;705195,703202;703795;704964;706587,-;-;-;-,2931,84,89,113,82,165,4,56,4,165
GENE.4300,chr13;chr13;chr13,325215;325509;325770,325265;325593;326371,-;-;-,738,658,658,657,652,689,113,303,113,689
GENE.4301,chr13,327893,330928,+,3036,16584,17615,16808,18992,16987,1203,4529,1203,16947
GENE.4302,chr13,331558,332526,-,969,4316,4309,4297,4728,4197,617,1686,617,4197
GENE.4303,chr13,333597,335489,+,1893,4566,4516,4478,4056,3685,163,926,163,3685
GENE.4304,chr13;chr13,335852;336687,336438;337263,-;-,1164,162,163,161,154,159,14,119,14,159
GENE.4305,chr13,338189,338455,-,267,0,1,0,0,3,0,0,0,3
GENE.4306,chr13;chr13,339927;341780,341677;341888,-;-,1860,6518,6465,6392,5994,5358,352,1571,352,5358
GENE.4307,chr13,344525,348232,+,3708,1266,1247,1288,1112,1177,50,821,50,1176
GENE.4308,chr13;chr13;chr13,348743;348959;349399,348818;349178;350788,-;-;-,1686,0,4,8,0,105,0,95,0,105
GENE.4309,chr13;chr13,351840;354667,354348;354818,-;-,2661,12086,12045,11942,11396,10169,681,3545,681,10161
GENE.431,chr2,707738,709393,+,1656,11510,11498,11456,10990,11118,1110,4134,1110,11117
GENE.4310,chr13,356709,359201,+,2493,0,5,19,0,116,0,72,0,116
GENE.4311,chr13,360169,360627,+,459,0,0,0,0,32,1,3,1,32
GENE.4312,chr13;chr13,361166;368468,368265;368495,-;-,7128,0,16,33,0,309,0,130,0,303
GENE.4313,chr13;chr13,372260;372565,372426;372646,+;+,249,0,0,0,0,7,0,0,0,7
GENE.4314,chr13;chr13,373487;380976,380833;392072,-;-,18444,0,46,142,0,762,1,831,1,749
GENE.4315,chr13,393857,394936,-,1080,760,760,752,698,721,69,238,69,721
GENE.4316,chr13,396734,400951,-,4218,17314,17232,17211,16456,15585,1480,5593,1480,15569
GENE.4317,chr13,401577,403400,+,1824,2942,3163,3203,5756,3800,236,872,236,3792
GENE.4318,chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13,403788;404067;404214;404373;404527;404707;404990;405243;405492;405683;405843;405991;406184,403886;404127;404273;404409;404621;404857;405050;405356;405552;405741;405906;406081;406703,-;-;-;-;-;-;-;-;-;-;-;-;-,1473,2300,2283,2229,1958,1597,53,568,53,1597
GENE.4319,chr13,408580,412101,-,3522,0,12,13,0,184,1,53,1,180
GENE.432,chr2,709799,715252,-,5454,15746,15980,15381,15918,14439,1158,4282,1158,14392
GENE.4320,chr13,415916,416998,-,1083,236,236,234,234,272,17,81,17,272
GENE.4321,chr13;chr13;chr13,418820;419275;419963,418999;419424;420121,+;+;+,489,178,179,180,196,208,24,92,24,208
GENE.4322,chr13,419513,419819,+,307,6,6,6,6,18,3,9,3,18
GENE.4323,chr13;chr13;chr13,424232;426753;427010,426632;426808;427036,+;+;+,2484,3324,3314,3310,3320,3330,284,1387,284,3329
GENE.4324,chr13,427457,429643,-,2187,0,3,9,0,104,0,326,0,103
GENE.4325,chr13,431892,435875,+,3984,19844,19890,19567,19726,18384,1991,7402,1990,18313
GENE.4326,chr13,436676,437305,-,630,1590,1590,1585,1836,1654,86,416,86,1651
GENE.4327,chr13,438510,439376,+,867,0,0,2,0,35,0,17,0,35
GENE.4328,chr13,440265,445283,+,5019,4906,4877,4751,4116,3791,264,1697,264,3775
GENE.4329,chr13;chr13,445611;446577,446446;446658,-;-,918,0,1,3,0,53,0,1,0,53
GENE.433,chr2;chr2;chr2,715798;716160;716494,716033;716293;716549,-;-;-,426,168,168,167,184,161,21,60,21,161
GENE.4330,chr13,447424,448101,+,678,374,372,375,364,361,31,162,31,361
GENE.4331,chr13,448907,449668,+,762,6,7,6,6,28,0,12,0,28
GENE.4332,chr13,450398,453415,+,3018,0,1,10,0,100,0,81,0,100
GENE.4333,chr13;chr13,454061;454311,454169;454636,+;+,435,92,89,92,104,100,6,38,6,100
GENE.4334,chr13,455792,456535,-,744,2626,2618,2607,2614,2426,170,649,170,2426
GENE.4335,chr13,458961,462368,+,3408,6698,6665,6620,6316,5960,386,1901,386,5938
GENE.4336,chr13,463385,464002,-,618,0,0,1,0,33,0,2,0,33
GENE.4337,chr13;chr13;chr13;chr13;chr13;chr13,465091;465340;465511;465716;466047;466312,465143;465376;465567;465839;466158;466552,-;-;-;-;-;-,624,2099,2067,2062,1949,1817,151,792,151,1817
GENE.4338,chr13,468232,468663,-,432,0,1,2,0,25,0,38,0,25
GENE.4339,chr13;chr13;chr13,470595;470830;471076,470706;470948;475002,-;-;-,4158,12701,13211,13007,16093,13607,799,3488,799,13573
GENE.434,chr2;chr2,717692;717928,717784;718281,+;+,447,374,373,368,340,304,16,94,16,304
GENE.4340,chr13,476223,477134,+,912,1536,1531,1526,1504,1573,111,461,111,1573
GENE.4341,chr13;chr13,477424;477748,477582;477852,-;-,264,14,13,14,13,35,2,14,2,35
GENE.4342,chr13,479353,480840,+,1488,1026,1016,999,838,786,20,199,20,786
GENE.4343,chr13,481499,483082,-,1584,8472,8429,8325,7418,6905,263,1718,263,6905
GENE.4344,chr13;chr13;chr13,484205;485167;485410,484996;485256;485463,+;+;+,936,817,817,804,779,750,32,263,32,748
GENE.4345,chr13,487511,488824,+,1314,2044,2009,1980,1788,1757,240,741,240,1757
GENE.4346,chr13;chr13,489927;491541,491120;491609,-;-,1263,4057,4055,4041,3860,3813,207,1109,207,3813
GENE.4347,chr13,494453,496294,+,1842,11718,11532,11484,10282,9391,679,2749,679,9389
GENE.4348,chr13,497534,498013,-,480,190,191,190,164,169,4,60,4,169
GENE.4349,chr13,501790,505047,+,3258,8282,8246,8143,7480,7226,395,1988,395,7226
GENE.435,chr2;chr2;chr2;chr2;chr2,720437;721895;722144;722395;722602,721654;721994;722262;722472;722661,+;+;+;+;+,1575,0,1,2,0,49,0,106,0,49
GENE.4350,chr13,507900,509735,+,1836,5984,5972,5963,5802,5899,592,2009,592,5899
GENE.4351,chr13,511396,512607,+,1212,0,1,2,0,55,0,43,0,55
GENE.4352,chr13;chr13,513068;517057,516799;517326,-;-,4002,2834,2828,2829,2716,2600,170,860,170,2596
GENE.4353,chr13;chr13;chr13,518107;519014;519290,518828;519095;519367,+;+;+,882,714,714,710,650,634,26,180,26,634
GENE.4354,chr13,519599,520441,-,843,70,70,70,70,94,10,39,10,94
GENE.4355,chr13,521050,524436,+,3387,3560,3549,3564,3416,3358,295,1208,295,3354
GENE.4356,chr13,526863,527060,-,198,0,0,1,0,13,0,0,0,13
GENE.4357,chr13,529976,531265,+,1290,0,1,2,0,31,0,7,0,31
GENE.4358,chr13,532270,533958,-,1689,0,0,8,0,48,0,37,0,48
GENE.4359,chr13;chr13,536702;544459,543722;544523,-;-,7086,0,7,22,0,297,0,158,0,295
